Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD004933,CUST1521,Blinkit,49:29.5,18,Fruits & Vegetables,571,"Horrible experience, never ordering again.",1,No,Yes
ORD004934,CUST7366,JioMart,08:29.5,33,Dairy,365,"Fast delivery, great service!",5,No,No
ORD004935,CUST9026,JioMart,12:29.5,50,Fruits & Vegetables,242,Excellent experience!,5,Yes,No
ORD004936,CUST9615,Swiggy Instamart,35:29.5,21,Grocery,1144,Wrong item delivered.,1,No,Yes
ORD004938,CUST1804,Blinkit,00:29.5,39,Grocery,816,Excellent experience!,5,No,No
ORD004939,CUST7002,JioMart,40:29.5,19,Fruits & Vegetables,267,Quick and reliable!,5,No,No
ORD004940,CUST4616,JioMart,31:29.5,15,Snacks,477,"Not fresh, disappointed.",2,No,Yes
ORD004941,CUST2161,JioMart,29:29.5,10,Beverages,923,Items missing from order.,2,No,Yes
ORD004942,CUST1214,Blinkit,03:29.5,30,Snacks,460,Packaging could be better.,3,No,No
ORD004943,CUST4419,Swiggy Instamart,51:29.5,23,Grocery,1394,Very satisfied with the service.,5,No,No
ORD004944,CUST9051,Swiggy Instamart,35:29.5,16,Dairy,658,Delivery person was rude.,2,No,Yes
ORD004945,CUST2310,Blinkit,02:29.5,22,Snacks,81,"Horrible experience, never ordering again.",1,No,Yes
ORD004947,CUST1994,JioMart,19:29.5,25,Fruits & Vegetables,424,Packaging could be better.,3,No,No
ORD004948,CUST6913,Swiggy Instamart,08:29.5,37,Dairy,287,"Fast delivery, great service!",5,No,No
ORD004951,CUST1955,JioMart,33:29.5,29,Grocery,630,Excellent experience!,5,No,No
ORD004952,CUST5355,Blinkit,06:29.5,35,Fruits & Vegetables,174,Very satisfied with the service.,5,No,No
ORD004953,CUST9667,JioMart,00:29.5,32,Grocery,1345,"Easy to order, loved it!",5,No,No
ORD004954,CUST1666,Blinkit,58:29.5,31,Beverages,800,Very satisfied with the service.,5,No,No
ORD004955,CUST2153,Blinkit,07:29.5,9,Grocery,1361,Very satisfied with the service.,5,No,No
ORD004958,CUST4537,Swiggy Instamart,20:29.5,18,Grocery,347,Items missing from order.,2,No,Yes
ORD004959,CUST9511,Blinkit,47:29.5,39,Grocery,1380,Quick and reliable!,5,No,No
ORD004961,CUST2658,Swiggy Instamart,57:29.5,45,Snacks,217,Excellent experience!,5,Yes,No
ORD004962,CUST4784,JioMart,18:29.5,36,Dairy,246,"Not fresh, disappointed.",2,No,Yes
ORD004963,CUST9710,Blinkit,09:29.5,22,Dairy,679,"Easy to order, loved it!",5,No,No
ORD004964,CUST7313,JioMart,39:29.5,25,Beverages,745,"Not fresh, disappointed.",2,No,Yes
ORD004965,CUST4104,Swiggy Instamart,00:29.5,35,Fruits & Vegetables,191,Packaging could be better.,3,No,No
ORD004967,CUST9621,JioMart,37:29.5,38,Beverages,290,Packaging could be better.,3,No,No
ORD004969,CUST3931,JioMart,12:29.5,13,Grocery,270,Items missing from order.,2,No,Yes
ORD004970,CUST7802,Swiggy Instamart,23:29.5,23,Grocery,1284,Items missing from order.,2,No,Yes
ORD004971,CUST2728,Swiggy Instamart,36:29.5,35,Snacks,226,Delivery person was rude.,2,No,Yes
ORD004973,CUST8515,JioMart,30:29.5,5,Beverages,778,"Very late delivery, not happy.",2,No,Yes
ORD004974,CUST7997,Swiggy Instamart,02:29.5,20,Beverages,271,Items missing from order.,2,No,Yes
ORD004978,CUST7579,JioMart,16:29.5,33,Beverages,439,Delivery person was rude.,2,No,Yes
ORD004979,CUST9268,JioMart,52:29.5,24,Snacks,325,"Horrible experience, never ordering again.",1,No,Yes
ORD004983,CUST8258,Swiggy Instamart,22:29.5,27,Personal Care,794,"Not fresh, disappointed.",2,No,Yes
ORD004985,CUST6163,Blinkit,43:29.5,35,Personal Care,382,Items missing from order.,2,No,Yes
ORD004986,CUST6319,Blinkit,02:29.5,29,Snacks,447,Good quality products.,4,No,No
ORD004987,CUST7090,JioMart,14:29.5,35,Fruits & Vegetables,304,Excellent experience!,5,No,No
ORD004990,CUST6299,JioMart,53:29.5,24,Fruits & Vegetables,588,Very satisfied with the service.,5,No,No
ORD004993,CUST4504,Swiggy Instamart,17:29.5,44,Beverages,140,Very satisfied with the service.,5,Yes,No
ORD004994,CUST7145,Swiggy Instamart,17:29.5,28,Dairy,589,"Very late delivery, not happy.",2,No,Yes
ORD004995,CUST5162,Blinkit,58:29.5,17,Snacks,276,Packaging could be better.,3,No,No
ORD004996,CUST6898,Blinkit,51:29.5,19,Personal Care,1343,"Horrible experience, never ordering again.",1,No,Yes
ORD004998,CUST8331,JioMart,44:29.5,42,Snacks,384,Delivery person was rude.,2,Yes,Yes
ORD005000,CUST1003,Blinkit,00:29.5,24,Snacks,382,"Not fresh, disappointed.",2,No,Yes
ORD005002,CUST5660,Blinkit,43:29.5,49,Fruits & Vegetables,57,Items missing from order.,2,Yes,Yes
ORD005003,CUST1267,JioMart,01:29.5,33,Dairy,706,Good quality products.,4,No,No
ORD005004,CUST9480,Blinkit,47:29.5,20,Dairy,234,Packaging could be better.,3,No,No
ORD005007,CUST1107,Blinkit,56:29.5,36,Beverages,761,Good quality products.,4,No,No
ORD005009,CUST4635,Swiggy Instamart,05:29.5,25,Fruits & Vegetables,541,Packaging could be better.,3,No,No
ORD005011,CUST6159,Swiggy Instamart,33:29.5,15,Beverages,459,"Easy to order, loved it!",5,No,No
ORD005012,CUST1355,Blinkit,07:29.5,22,Fruits & Vegetables,210,Excellent experience!,5,No,No
ORD005014,CUST9376,JioMart,08:29.5,28,Snacks,419,Packaging could be better.,3,No,No
ORD005015,CUST3534,JioMart,12:29.5,28,Fruits & Vegetables,97,Items missing from order.,2,No,Yes
ORD005016,CUST2544,Blinkit,16:29.5,39,Dairy,795,Excellent experience!,5,No,No
ORD005018,CUST8542,Swiggy Instamart,59:29.5,43,Fruits & Vegetables,109,Packaging could be better.,3,Yes,No
ORD005019,CUST6827,Blinkit,15:29.5,28,Personal Care,369,"Horrible experience, never ordering again.",1,No,Yes
ORD005020,CUST3557,Blinkit,40:29.5,33,Dairy,660,Very satisfied with the service.,5,No,No
ORD005028,CUST2505,Swiggy Instamart,41:29.5,31,Beverages,734,Wrong item delivered.,1,No,Yes
ORD005029,CUST7550,JioMart,43:29.5,37,Personal Care,1194,Delivery person was rude.,2,No,Yes
ORD005030,CUST4562,Blinkit,00:29.5,21,Dairy,528,Very satisfied with the service.,5,No,No
ORD005037,CUST5921,JioMart,19:29.5,33,Grocery,1436,"Not fresh, disappointed.",2,No,Yes
ORD005042,CUST6478,Swiggy Instamart,03:29.5,44,Grocery,932,"Easy to order, loved it!",5,Yes,No
ORD005044,CUST8115,Swiggy Instamart,22:29.5,40,Snacks,83,Excellent experience!,5,No,No
ORD005046,CUST2974,Swiggy Instamart,29:29.5,25,Personal Care,916,Wrong item delivered.,1,No,Yes
ORD005047,CUST4714,Swiggy Instamart,50:29.5,27,Dairy,140,Packaging could be better.,3,No,No
ORD005050,CUST1886,Swiggy Instamart,39:29.5,33,Dairy,457,Packaging could be better.,3,No,No
ORD005051,CUST5993,Blinkit,39:29.5,20,Beverages,119,"Very late delivery, not happy.",2,No,Yes
ORD005055,CUST9846,JioMart,33:29.5,26,Beverages,633,Good quality products.,4,No,No
ORD005057,CUST6354,Blinkit,04:29.5,27,Snacks,336,Packaging could be better.,3,No,No
ORD005061,CUST1827,Blinkit,28:29.5,37,Beverages,715,Quick and reliable!,5,No,No
ORD005062,CUST7436,Swiggy Instamart,24:29.5,20,Dairy,118,Items missing from order.,2,No,Yes
ORD005064,CUST9269,Blinkit,49:29.5,17,Personal Care,1224,"Easy to order, loved it!",5,No,No
ORD005067,CUST8076,Swiggy Instamart,30:29.5,32,Beverages,904,"Fast delivery, great service!",5,No,No
ORD005068,CUST5747,Swiggy Instamart,41:29.5,31,Dairy,624,"Fast delivery, great service!",5,No,No
ORD005069,CUST7460,JioMart,09:29.5,43,Fruits & Vegetables,447,"Horrible experience, never ordering again.",1,Yes,Yes
ORD005070,CUST3425,Blinkit,25:29.5,23,Fruits & Vegetables,307,Packaging could be better.,3,No,No
ORD005073,CUST2352,JioMart,49:29.5,39,Personal Care,1444,Items missing from order.,2,No,Yes
ORD005077,CUST7540,Blinkit,05:29.5,37,Grocery,403,"Easy to order, loved it!",5,No,No
ORD005078,CUST5301,Blinkit,47:29.5,30,Fruits & Vegetables,155,Packaging could be better.,3,No,No
ORD005079,CUST2393,Blinkit,24:29.5,29,Personal Care,836,"Horrible experience, never ordering again.",1,No,Yes
ORD005080,CUST7529,Blinkit,12:29.5,21,Dairy,299,"Fast delivery, great service!",5,No,No
ORD005083,CUST3136,Swiggy Instamart,43:29.5,28,Beverages,876,Items missing from order.,2,No,Yes
ORD005085,CUST8879,Blinkit,31:29.5,38,Grocery,1094,"Very late delivery, not happy.",2,No,Yes
ORD005086,CUST4245,JioMart,27:29.5,28,Snacks,291,Packaging could be better.,3,No,No
ORD005088,CUST7476,Blinkit,47:29.5,30,Dairy,274,Excellent experience!,5,No,No
ORD005091,CUST5034,Swiggy Instamart,42:29.5,31,Beverages,508,Delivery person was rude.,2,No,Yes
ORD005092,CUST4970,Blinkit,25:29.5,15,Personal Care,1815,Good quality products.,4,No,No
ORD005093,CUST2173,Swiggy Instamart,21:29.5,22,Beverages,305,"Very late delivery, not happy.",2,No,Yes
ORD005094,CUST5362,JioMart,40:29.5,41,Fruits & Vegetables,470,"Easy to order, loved it!",5,Yes,No
ORD005096,CUST6298,Blinkit,17:29.5,19,Grocery,924,"Horrible experience, never ordering again.",1,No,Yes
ORD005099,CUST7776,Swiggy Instamart,37:29.5,35,Fruits & Vegetables,469,"Not fresh, disappointed.",2,No,Yes
ORD005101,CUST6984,Swiggy Instamart,54:29.5,39,Dairy,794,Quick and reliable!,5,No,No
ORD005106,CUST1396,Swiggy Instamart,33:29.5,26,Beverages,404,Excellent experience!,5,No,No
ORD005107,CUST5994,JioMart,28:29.5,17,Snacks,254,Wrong item delivered.,1,No,Yes
ORD005109,CUST6729,Blinkit,28:29.5,40,Grocery,1144,Very satisfied with the service.,5,No,No
ORD005113,CUST1735,Swiggy Instamart,10:29.5,33,Fruits & Vegetables,335,Good quality products.,4,No,No
ORD005114,CUST4825,JioMart,28:29.5,36,Dairy,625,Delivery person was rude.,2,No,Yes
ORD005116,CUST7124,JioMart,17:29.5,24,Dairy,722,Good quality products.,4,No,No
ORD005118,CUST2405,JioMart,32:29.5,26,Beverages,216,"Easy to order, loved it!",5,No,No
ORD005119,CUST2841,JioMart,24:29.5,32,Dairy,336,"Easy to order, loved it!",5,No,No
ORD005123,CUST5713,JioMart,35:29.5,28,Personal Care,651,Quick and reliable!,5,No,No
ORD005125,CUST6624,JioMart,26:29.5,28,Dairy,545,"Easy to order, loved it!",5,No,No
ORD005126,CUST2823,Blinkit,41:29.5,25,Beverages,324,"Easy to order, loved it!",5,No,No
ORD005127,CUST5999,JioMart,01:29.5,23,Fruits & Vegetables,341,Good quality products.,4,No,No
ORD005129,CUST8719,JioMart,30:29.5,14,Snacks,52,Packaging could be better.,3,No,No
ORD005132,CUST4424,Blinkit,11:29.5,21,Snacks,368,Packaging could be better.,3,No,No
ORD005135,CUST4339,Swiggy Instamart,38:29.5,34,Dairy,789,"Very late delivery, not happy.",2,No,Yes
ORD005136,CUST9952,JioMart,24:29.5,34,Beverages,837,"Not fresh, disappointed.",2,No,Yes
ORD005137,CUST9573,Swiggy Instamart,29:29.5,20,Fruits & Vegetables,460,Packaging could be better.,3,No,No
ORD005140,CUST8913,JioMart,39:29.5,41,Personal Care,1239,Excellent experience!,5,Yes,No
ORD005141,CUST3315,JioMart,20:29.5,26,Snacks,313,Quick and reliable!,5,No,No
ORD005142,CUST1301,JioMart,02:29.5,17,Beverages,623,Quick and reliable!,5,No,No
ORD005143,CUST7170,Swiggy Instamart,43:29.5,19,Snacks,488,"Not fresh, disappointed.",2,No,Yes
ORD005144,CUST9631,JioMart,29:29.5,39,Grocery,747,Items missing from order.,2,No,Yes
ORD005145,CUST1712,JioMart,19:29.5,35,Dairy,422,"Very late delivery, not happy.",2,No,Yes
ORD005146,CUST5185,Blinkit,58:29.5,22,Fruits & Vegetables,692,Items missing from order.,2,No,Yes
ORD005147,CUST3790,Blinkit,25:29.5,32,Personal Care,1924,"Fast delivery, great service!",5,No,No
ORD005148,CUST1984,Blinkit,03:29.5,39,Fruits & Vegetables,163,"Very late delivery, not happy.",2,No,Yes
ORD005153,CUST8617,Blinkit,02:29.5,30,Snacks,160,"Horrible experience, never ordering again.",1,No,Yes
ORD005155,CUST2091,JioMart,22:29.5,19,Beverages,838,Items missing from order.,2,No,Yes
ORD005157,CUST5445,Swiggy Instamart,10:29.5,26,Beverages,816,Items missing from order.,2,No,Yes
ORD005159,CUST2767,Blinkit,37:29.5,22,Snacks,351,Items missing from order.,2,No,Yes
ORD005160,CUST1312,JioMart,00:29.5,49,Dairy,405,Very satisfied with the service.,5,Yes,No
ORD005161,CUST5792,Blinkit,44:29.5,42,Beverages,528,"Easy to order, loved it!",5,Yes,No
ORD005162,CUST7332,JioMart,47:29.5,21,Dairy,249,"Not fresh, disappointed.",2,No,Yes
ORD005169,CUST9709,JioMart,18:29.5,27,Dairy,232,Very satisfied with the service.,5,No,No
ORD005171,CUST4054,Blinkit,58:29.5,38,Beverages,152,Good quality products.,4,No,No
ORD005173,CUST9202,Blinkit,21:29.5,41,Snacks,411,Wrong item delivered.,1,Yes,Yes
ORD005174,CUST8503,Swiggy Instamart,28:29.5,36,Fruits & Vegetables,261,Very satisfied with the service.,5,No,No
ORD005175,CUST1352,Swiggy Instamart,39:29.5,40,Snacks,235,Delivery person was rude.,2,No,Yes
ORD005179,CUST5995,Blinkit,13:29.5,34,Snacks,373,"Easy to order, loved it!",5,No,No
ORD005180,CUST6465,Swiggy Instamart,48:29.5,23,Dairy,440,Wrong item delivered.,1,No,Yes
ORD005181,CUST9027,JioMart,08:29.5,23,Grocery,586,Very satisfied with the service.,5,No,No
ORD005182,CUST7445,JioMart,30:29.5,26,Beverages,796,Excellent experience!,5,No,No
ORD005183,CUST3572,Blinkit,57:29.5,34,Dairy,768,Delivery person was rude.,2,No,Yes
ORD005185,CUST6681,JioMart,47:29.5,29,Dairy,150,Packaging could be better.,3,No,No
ORD005186,CUST6765,JioMart,26:29.5,22,Personal Care,1260,Excellent experience!,5,No,No
ORD005187,CUST6822,Swiggy Instamart,03:29.5,21,Beverages,914,Packaging could be better.,3,No,No
ORD005188,CUST5953,Swiggy Instamart,40:29.5,33,Dairy,558,Wrong item delivered.,1,No,Yes
ORD005189,CUST4869,JioMart,45:29.5,31,Snacks,332,Good quality products.,4,No,No
ORD005190,CUST9212,JioMart,21:29.5,32,Personal Care,1510,Delivery person was rude.,2,No,Yes
ORD005191,CUST5519,Blinkit,52:29.5,31,Personal Care,664,"Not fresh, disappointed.",2,No,Yes
ORD005192,CUST2015,Blinkit,12:29.5,44,Grocery,1067,Delivery person was rude.,2,Yes,Yes
ORD005193,CUST5221,JioMart,17:29.5,41,Personal Care,298,Wrong item delivered.,1,Yes,Yes
ORD005194,CUST7343,Blinkit,41:29.5,16,Fruits & Vegetables,398,Good quality products.,4,No,No
ORD005195,CUST1482,JioMart,35:29.5,25,Snacks,317,Very satisfied with the service.,5,No,No
ORD005196,CUST5590,JioMart,29:29.5,26,Snacks,320,Wrong item delivered.,1,No,Yes
ORD005199,CUST6599,Swiggy Instamart,24:29.5,31,Snacks,323,Quick and reliable!,5,No,No
ORD005203,CUST7262,Blinkit,04:29.5,22,Snacks,391,Packaging could be better.,3,No,No
ORD005204,CUST9531,JioMart,18:29.5,36,Beverages,967,Excellent experience!,5,No,No
ORD005205,CUST4726,Blinkit,21:29.5,39,Grocery,372,"Not fresh, disappointed.",2,No,Yes
ORD005206,CUST7837,JioMart,31:29.5,36,Beverages,103,Good quality products.,4,No,No
ORD005207,CUST4938,Swiggy Instamart,40:29.5,35,Dairy,204,Excellent experience!,5,No,No
ORD005208,CUST3502,Swiggy Instamart,11:29.5,22,Fruits & Vegetables,580,Excellent experience!,5,No,No
ORD005209,CUST7987,Swiggy Instamart,04:29.5,13,Fruits & Vegetables,611,Packaging could be better.,3,No,No
ORD005210,CUST6118,JioMart,53:29.5,17,Grocery,580,Items missing from order.,2,No,Yes
ORD005211,CUST6395,Blinkit,44:29.5,25,Grocery,1004,Good quality products.,4,No,No
ORD005214,CUST3158,Swiggy Instamart,58:29.5,20,Beverages,736,"Not fresh, disappointed.",2,No,Yes
ORD005216,CUST3270,Swiggy Instamart,53:29.5,31,Personal Care,888,"Easy to order, loved it!",5,No,No
ORD005217,CUST9869,Blinkit,12:29.5,41,Beverages,745,Wrong item delivered.,1,Yes,Yes
ORD005222,CUST3215,Swiggy Instamart,39:29.5,33,Grocery,1023,Items missing from order.,2,No,Yes
ORD005224,CUST3378,Swiggy Instamart,31:29.5,28,Fruits & Vegetables,293,"Not fresh, disappointed.",2,No,Yes
ORD005226,CUST6201,Swiggy Instamart,55:29.5,26,Personal Care,1394,Very satisfied with the service.,5,No,No
ORD005227,CUST2111,Swiggy Instamart,13:29.5,22,Grocery,882,Good quality products.,4,No,No
ORD005228,CUST9732,Blinkit,06:29.5,43,Personal Care,1670,"Horrible experience, never ordering again.",1,Yes,Yes
ORD005229,CUST2939,Blinkit,34:29.5,22,Fruits & Vegetables,279,Good quality products.,4,No,No
ORD005230,CUST4016,Swiggy Instamart,15:29.5,29,Grocery,568,"Very late delivery, not happy.",2,No,Yes
ORD005231,CUST6203,Blinkit,23:29.5,26,Fruits & Vegetables,100,Excellent experience!,5,No,No
ORD005232,CUST3384,Blinkit,24:29.5,29,Snacks,340,Delivery person was rude.,2,No,Yes
ORD005236,CUST7737,Swiggy Instamart,50:29.5,25,Dairy,179,Good quality products.,4,No,No
ORD005237,CUST5970,JioMart,22:29.5,36,Snacks,366,"Fast delivery, great service!",5,No,No
ORD005239,CUST5485,Swiggy Instamart,16:29.5,33,Beverages,787,Good quality products.,4,No,No
ORD005240,CUST3489,Blinkit,34:29.5,39,Dairy,798,Very satisfied with the service.,5,No,No
ORD005242,CUST2749,Swiggy Instamart,05:29.5,24,Grocery,361,Items missing from order.,2,No,Yes
ORD005243,CUST3155,Blinkit,55:29.5,33,Fruits & Vegetables,551,Good quality products.,4,No,No
ORD005244,CUST4026,JioMart,42:29.5,33,Snacks,242,Good quality products.,4,No,No
ORD005245,CUST1429,Swiggy Instamart,02:29.5,14,Personal Care,1268,Very satisfied with the service.,5,No,No
ORD005246,CUST5372,Swiggy Instamart,00:29.5,13,Fruits & Vegetables,125,"Easy to order, loved it!",5,No,No
ORD005247,CUST4783,JioMart,11:29.5,34,Dairy,257,Quick and reliable!,5,No,No
ORD005252,CUST2302,JioMart,10:29.5,29,Grocery,640,Very satisfied with the service.,5,No,No
ORD005253,CUST8808,Blinkit,06:29.5,44,Personal Care,1315,"Horrible experience, never ordering again.",1,Yes,Yes
ORD005255,CUST9230,JioMart,40:29.5,32,Dairy,149,Delivery person was rude.,2,No,Yes
ORD005256,CUST8680,Blinkit,57:29.5,24,Dairy,166,Items missing from order.,2,No,Yes
ORD005261,CUST8763,Blinkit,44:29.5,33,Snacks,432,"Easy to order, loved it!",5,No,No
ORD005264,CUST4166,JioMart,47:29.5,33,Dairy,311,Packaging could be better.,3,No,No
ORD005267,CUST7694,JioMart,07:29.5,7,Beverages,727,Excellent experience!,5,No,No
ORD005268,CUST1245,Blinkit,55:29.5,30,Snacks,141,Items missing from order.,2,No,Yes
ORD005269,CUST5421,Swiggy Instamart,54:29.5,26,Personal Care,821,Good quality products.,4,No,No
ORD005271,CUST4646,JioMart,32:29.5,25,Snacks,446,"Easy to order, loved it!",5,No,No
ORD005272,CUST4323,Blinkit,49:29.5,19,Grocery,260,Wrong item delivered.,1,No,Yes
ORD005273,CUST4351,JioMart,43:29.5,46,Fruits & Vegetables,63,"Not fresh, disappointed.",2,Yes,Yes
ORD005275,CUST3901,Blinkit,51:29.5,42,Dairy,665,"Not fresh, disappointed.",2,Yes,Yes
ORD005276,CUST8197,Swiggy Instamart,40:29.5,34,Personal Care,1755,Packaging could be better.,3,No,No
ORD005278,CUST6323,Blinkit,53:29.5,53,Snacks,166,"Very late delivery, not happy.",2,Yes,Yes
ORD005280,CUST5043,Swiggy Instamart,28:29.5,62,Snacks,68,Excellent experience!,5,Yes,No
ORD005282,CUST7633,Swiggy Instamart,16:29.5,42,Dairy,329,Very satisfied with the service.,5,Yes,No
ORD005286,CUST7457,Swiggy Instamart,21:29.5,38,Fruits & Vegetables,620,"Not fresh, disappointed.",2,No,Yes
ORD005287,CUST9784,JioMart,14:29.5,25,Snacks,241,Very satisfied with the service.,5,No,No
ORD005288,CUST9605,Swiggy Instamart,48:29.5,26,Snacks,473,"Horrible experience, never ordering again.",1,No,Yes
ORD005289,CUST1630,Swiggy Instamart,15:29.5,26,Grocery,1224,Delivery person was rude.,2,No,Yes
ORD005292,CUST8399,Blinkit,31:29.5,21,Dairy,780,"Not fresh, disappointed.",2,No,Yes
ORD005293,CUST8485,JioMart,52:29.5,34,Dairy,335,Quick and reliable!,5,No,No
ORD005294,CUST1694,Blinkit,28:29.5,34,Fruits & Vegetables,473,"Very late delivery, not happy.",2,No,Yes
ORD005295,CUST5025,Swiggy Instamart,48:29.5,15,Dairy,469,"Fast delivery, great service!",5,No,No
ORD005297,CUST9812,JioMart,24:29.5,18,Fruits & Vegetables,485,Excellent experience!,5,No,No
ORD005299,CUST1643,Swiggy Instamart,08:29.5,26,Personal Care,1334,Delivery person was rude.,2,No,Yes
ORD005301,CUST9456,Swiggy Instamart,39:29.5,36,Dairy,458,"Not fresh, disappointed.",2,No,Yes
ORD005304,CUST5770,Blinkit,06:29.5,13,Grocery,824,Good quality products.,4,No,No
ORD005305,CUST8201,Blinkit,36:29.5,19,Snacks,91,"Easy to order, loved it!",5,No,No
ORD005307,CUST5989,Blinkit,43:29.5,26,Beverages,387,"Horrible experience, never ordering again.",1,No,Yes
ORD005309,CUST8558,Swiggy Instamart,48:29.5,20,Fruits & Vegetables,686,Very satisfied with the service.,5,No,No
ORD005310,CUST3727,JioMart,32:29.5,22,Beverages,673,Wrong item delivered.,1,No,Yes
ORD005311,CUST7921,Swiggy Instamart,09:29.5,41,Snacks,68,Very satisfied with the service.,5,Yes,No
ORD005312,CUST5823,Swiggy Instamart,28:29.5,32,Snacks,343,"Not fresh, disappointed.",2,No,Yes
ORD005316,CUST8595,Swiggy Instamart,21:29.5,28,Dairy,580,"Horrible experience, never ordering again.",1,No,Yes
ORD005317,CUST8400,Swiggy Instamart,28:29.5,42,Beverages,157,"Easy to order, loved it!",5,Yes,No
ORD005321,CUST3945,Swiggy Instamart,51:29.5,32,Beverages,623,"Very late delivery, not happy.",2,No,Yes
ORD005323,CUST3216,Blinkit,14:29.5,31,Fruits & Vegetables,387,"Fast delivery, great service!",5,No,No
ORD005324,CUST7440,Swiggy Instamart,14:29.5,35,Grocery,411,"Easy to order, loved it!",5,No,No
ORD005327,CUST8387,JioMart,31:29.5,26,Beverages,548,"Easy to order, loved it!",5,No,No
ORD005328,CUST1408,Swiggy Instamart,01:29.5,27,Snacks,102,Excellent experience!,5,No,No
